index_category,index,symbol,open,high,low,prev_close,ltp,indicative_close,chng,percent_chng,volume_shares,value_crores,high_52w,low_52w,percent_chng_30d,percent_chng_365d
STRATEGY_INDICES,NIFTY500_QUALITY_50,COLPAL,2460.0,2470.5,2403.0,2464.6,2424.5,,-40.1,-1.63,749248.0,182.04,3890.0,2151.0,8.13,-33.77
STRATEGY_INDICES,NIFTY500_QUALITY_50,COFORGE,1705.8,1710.8,1640.0,1692.5,1661.0,,-31.5,-1.86,1573984.0,262.28,2005.36,1194.01,1.22,-74.69
STRATEGY_INDICES,NIFTY500_QUALITY_50,EMAMILTD,618.0,618.0,596.3,615.5,603.5,,-12.0,-1.95,500248.0,30.2,860.0,507.7,0.85,-27.59
STRATEGY_INDICES,NIFTY500_QUALITY_50,NH,1829.0,1837.1,1781.1,1837.5,1785.0,,-52.5,-2.86,353412.0,63.86,2370.2,1185.0,0.96,37.62
STRATEGY_INDICES,NIFTY500_QUALITY_50,GLAXO,2845.0,2849.7,2755.0,2851.8,2767.3,,-84.5,-2.96,64535.0,18.06,3515.7,1921.0,1.29,-1.55
STRATEGY_INDICES,NIFTY500_QUALITY_50,PERSISTENT,5300.0,5332.5,5090.0,5293.5,5131.0,,-162.5,-3.07,720110.0,370.15,6788.9,4148.95,1.68,-2.52
STRATEGY_INDICES,NIFTY500_QUALITY_50,ECLERX,4420.0,4431.6,4259.0,4439.0,4278.0,,-161.0,-3.63,56132.0,24.44,4640.0,2168.0,8.58,47.7
THEMATIC_INDICES,NIFTY_HOUSING,NIFTY HOUSING,11427.9,11453.8,11313.7,11404.15,11385.1,,-19.05,-0.17,241883713.0,8182.68,12386.3,9839.7,0.25,-3.34
THEMATIC_INDICES,NIFTY_HOUSING,VOLTAS,1409.9,1437.4,1405.2,1402.6,1431.4,,28.8,2.05,1254002.0,179.07,1944.9,1135.0,9.02,-19.65
THEMATIC_INDICES,NIFTY_HOUSING,JSL,748.95,765.0,739.9,746.9,758.0,,11.1,1.49,462538.0,34.71,818.95,496.6,2.96,5.01
THEMATIC_INDICES,NIFTY_HOUSING,SAIL,127.8,129.6,126.71,127.57,129.3,,1.73,1.36,5711851.0,73.29,144.2,99.15,4.71,-1.49
THEMATIC_INDICES,NIFTY_HOUSING,PHOENIXLTD,1513.4,1521.8,1485.0,1501.1,1521.0,,19.9,1.33,896999.0,134.38,1968.0,1338.05,4.83,-57.75
THEMATIC_INDICES,NIFTY_HOUSING,CANBK,106.3,107.63,105.61,106.08,107.25,,1.17,1.1,8009273.0,85.38,119.3,78.6,-1.5,-0.98
THEMATIC_INDICES,NIFTY_HOUSING,RVNL,326.7,331.05,325.05,326.95,329.9,,2.95,0.9,4541584.0,149.02,600.7,301.6,-4.8,-43.39
THEMATIC_INDICES,NIFTY_HOUSING,TATAPOWER,382.6,386.5,380.1,382.6,385.75,,3.15,0.82,3358057.0,128.77,494.85,326.35,0.06,-8.34
THEMATIC_INDICES,NIFTY_HOUSING,YESBANK,20.31,20.61,20.03,20.29,20.44,,0.15,0.74,91388363.0,185.52,24.41,16.02,9.13,-12.61
THEMATIC_INDICES,NIFTY_HOUSING,TATASTEEL,167.0,168.0,165.94,166.81,167.8,,0.99,0.59,16798170.0,280.58,170.18,122.62,5.69,10.52
THEMATIC_INDICES,NIFTY_HOUSING,IDFCFIRSTB,72.54,73.24,72.1,72.23,72.63,,0.4,0.55,22699792.0,165.05,78.45,52.46,5.62,-3.25
THEMATIC_INDICES,NIFTY_HOUSING,AXISBANK,1056.6,1058.0,1047.8,1050.4,1056.0,,5.6,0.53,2849589.0,300.16,1281.65,933.5,-1.41,-10.56
THEMATIC_INDICES,NIFTY_HOUSING,ASIANPAINT,2565.0,2602.0,2565.0,2568.6,2581.9,,13.3,0.52,1153436.0,297.73,3394.9,2124.75,3.56,-20.33
THEMATIC_INDICES,NIFTY_HOUSING,UNIONBANK,126.98,128.16,125.45,126.83,127.41,,0.58,0.46,8063176.0,102.17,158.65,100.81,-2.81,3.55
THEMATIC_INDICES,NIFTY_HOUSING,INDUSINDBK,756.35,759.5,750.0,754.85,758.25,,3.4,0.45,2873689.0,217.05,1498.0,606.0,-5.76,-46.8
THEMATIC_INDICES,NIFTY_HOUSING,BANKBARODA,235.0,235.56,231.72,233.94,234.81,,0.87,0.37,3555014.0,83.13,266.95,190.7,-3.1,-3.93
THEMATIC_INDICES,NIFTY_HOUSING,FEDERALBNK,191.0,191.09,189.11,189.9,190.56,,0.66,0.35,4068142.0,77.34,220.0,172.66,-3.47,0.46
THEMATIC_INDICES,NIFTY_HOUSING,JSWENERGY,502.1,507.15,499.55,502.5,504.2,,1.7,0.34,1075403.0,54.18,804.9,418.75,-5.61,-29.44
THEMATIC_INDICES,NIFTY_HOUSING,ADANIPOWER,607.95,614.4,602.0,608.7,610.3,,1.6,0.26,1994479.0,121.27,681.55,432.0,7.45,-5.3
THEMATIC_INDICES,NIFTY_HOUSING,JSWSTEEL,1069.0,1076.6,1063.0,1072.4,1074.9,,2.5,0.23,748933.0,80.15,1089.2,880.0,1.95,15.95
THEMATIC_INDICES,NIFTY_HOUSING,PNB,103.42,104.16,102.62,103.42,103.62,,0.2,0.19,7493048.0,77.55,115.71,85.46,-0.08,-8.51
THEMATIC_INDICES,NIFTY_HOUSING,LICHSGFIN,556.9,557.95,550.25,554.3,555.2,,0.9,0.16,458431.0,25.4,735.55,483.7,-3.8,-21.66
THEMATIC_INDICES,NIFTY_HOUSING,HDFCBANK,967.5,967.5,954.05,961.25,962.6,,1.35,0.14,11602111.0,1114.61,1018.85,806.5,-51.47,-41.45
THEMATIC_INDICES,NIFTY_HOUSING,ADANIGREEN,932.05,935.0,916.25,929.15,930.0,,0.85,0.09,847676.0,78.53,2091.0,758.0,-2.95,-50.84
THEMATIC_INDICES,NIFTY_HOUSING,JINDALSTEL,1031.85,1039.0,1027.2,1031.85,1032.5,,0.65,0.06,793972.0,82.03,1073.7,723.35,4.97,8.87
THEMATIC_INDICES,NIFTY_HOUSING,DIXON,17852.0,17960.0,17814.0,17852.0,17841.0,,-11.0,-0.06,123212.0,220.36,19148.9,12022.0,8.13,43.85
THEMATIC_INDICES,NIFTY_HOUSING,BLUESTARCO,1944.0,1957.3,1921.0,1944.0,1942.8,,-1.2,-0.06,270112.0,52.4,2417.0,1521.0,9.78,14.68
THEMATIC_INDICES,NIFTY_HOUSING,GRASIM,2810.0,2837.5,2786.1,2809.8,2807.9,,-1.9,-0.07,495200.0,138.99,2898.4,2276.95,1.38,2.28
THEMATIC_INDICES,NIFTY_HOUSING,ADANIENSOL,759.0,761.45,744.9,758.35,757.5,,-0.85,-0.11,880798.0,66.25,1090.95,588.0,-4.44,-24.96
THEMATIC_INDICES,NIFTY_HOUSING,AMBUJACEM,572.0,572.7,562.5,567.7,567.0,,-0.7,-0.12,923506.0,52.36,643.3,453.05,-3.93,-10.31
THEMATIC_INDICES,NIFTY_HOUSING,SHREECEM,30100.0,30100.0,29670.0,29945.0,29910.0,,-35.0,-0.12,16653.0,49.78,32490.0,23500.0,-1.73,17.06
THEMATIC_INDICES,NIFTY_HOUSING,DLF,766.2,770.9,745.6,758.1,756.95,,-1.15,-0.15,2128432.0,161.33,929.0,601.2,-1.17,-10.23
THEMATIC_INDICES,NIFTY_HOUSING,CROMPTON,327.8,329.8,325.25,327.85,327.35,,-0.5,-0.15,1589492.0,52.09,474.75,301.0,2.7,-29.96
THEMATIC_INDICES,NIFTY_HOUSING,POLYCAB,7288.0,7315.5,7218.5,7257.0,7242.5,,-14.5,-0.2,143952.0,104.41,7605.0,4555.0,5.9,8.71
THEMATIC_INDICES,NIFTY_HOUSING,NHPC,78.4,78.55,77.1,78.09,77.92,,-0.17,-0.22,7033772.0,54.72,99.3,71.0,-7.35,-20.76
THEMATIC_INDICES,NIFTY_HOUSING,PETRONET,275.0,275.55,271.6,274.4,273.8,,-0.6,-0.22,998727.0,27.3,370.5,267.9,0.22,-25.6
THEMATIC_INDICES,NIFTY_HOUSING,ICICIBANK,1411.0,1411.5,1387.7,1405.5,1402.3,,-3.2,-0.23,6621077.0,925.32,1500.0,1186.0,-2.83,13.5
THEMATIC_INDICES,NIFTY_HOUSING,SBIN,811.5,812.5,803.65,809.4,806.95,,-2.45,-0.3,5194842.0,419.37,875.45,680.0,0.18,-1.48
THEMATIC_INDICES,NIFTY_HOUSING,NTPC,330.05,331.8,325.95,330.05,328.75,,-1.3,-0.39,5678244.0,186.37,448.45,292.8,-1.02,-18.49
THEMATIC_INDICES,NIFTY_HOUSING,HAVELLS,1584.7,1589.8,1564.2,1584.7,1578.0,,-6.7,-0.42,463270.0,73.09,2106.0,1381.3,6.3,-15.8
THEMATIC_INDICES,NIFTY_HOUSING,ULTRACEMCO,12680.0,12738.0,12530.0,12651.0,12592.0,,-59.0,-0.47,153774.0,193.75,13097.0,10047.85,3.07,9.17
THEMATIC_INDICES,NIFTY_HOUSING,KOTAKBANK,1949.7,1957.3,1937.1,1949.7,1939.5,,-10.2,-0.52,1981252.0,385.67,2301.9,1679.05,-2.84,9.42
THEMATIC_INDICES,NIFTY_HOUSING,ATGL,597.25,599.75,588.2,596.05,591.7,,-4.35,-0.73,268110.0,15.87,862.0,532.6,0.24,-30.05
THEMATIC_INDICES,NIFTY_HOUSING,JKCEMENT,6780.0,6780.0,6455.5,6678.5,6627.5,,-51.0,-0.76,56953.0,38.0,7565.5,3891.45,-4.68,41.13
THEMATIC_INDICES,NIFTY_HOUSING,LT,3592.8,3609.1,3549.1,3592.6,3553.7,,-38.9,-1.08,830812.0,296.25,3963.5,2965.3,-2.06,-1.95
THEMATIC_INDICES,NIFTY_HOUSING,LODHA,1192.0,1207.3,1168.0,1192.0,1177.0,,-15.0,-1.26,638996.0,75.68,1531.0,1035.15,-4.29,-2.72
THEMATIC_INDICES,NIFTY_HOUSING,OBEROIRLTY,1658.1,1667.5,1611.7,1661.9,1640.0,,-21.9,-1.32,462279.0,75.3,2343.65,1451.95,1.5,-9.03
THEMATIC_INDICES,NIFTY_HOUSING,GODREJPROP,2003.4,2015.7,1943.1,2002.8,1964.5,,-38.3,-1.91,591336.0,116.46,3399.0,1900.0,-4.84,-31.63
THEMATIC_INDICES,NIFTY_HOUSING,KEI,4140.0,4142.5,4015.7,4125.8,4036.7,,-89.1,-2.16,131771.0,53.55,4725.0,2424.0,5.98,-9.99
THEMATIC_INDICES,NIFTY_HOUSING,TORNTPOWER,1296.7,1298.9,1258.0,1294.9,1265.0,,-29.9,-2.31,309076.0,39.29,2037.0,1207.25,-4.32,-24.53
THEMATIC_INDICES,NIFTY_HOUSING,PRESTIGE,1560.7,1570.0,1494.6,1554.2,1512.0,,-42.2,-2.72,1200337.0,181.62,1972.0,1048.05,-5.86,-15.24
THEMATIC_INDICES,NIFTY500_SHARIAH,NIFTY500 SHARIAH,7124.65,7143.15,7048.35,7108.9,7077.35,,-31.55,-0.44,358037594.0,21575.38,8238.85,6004.55,2.21,-12.58
THEMATIC_INDICES,NIFTY500_SHARIAH,NETWEB,2647.7,3182.5,2615.0,2652.1,3182.5,,530.4,20.0,9811693.0,2851.64,3182.5,1251.55,45.12,16.57
THEMATIC_INDICES,NIFTY500_SHARIAH,FIRSTCRY,354.6,407.8,354.2,352.2,399.9,,47.7,13.54,30848980.0,1216.38,734.0,286.05,12.34,-34.68
THEMATIC_INDICES,NIFTY500_SHARIAH,SKFINDIA,4700.0,4919.0,4700.0,4599.8,4878.0,,278.2,6.05,467715.0,226.72,5580.0,3541.0,1.75,-8.28
THEMATIC_INDICES,NIFTY500_SHARIAH,GLENMARK,1990.9,2055.2,1990.9,1990.9,2054.2,,63.3,3.18,977419.0,199.74,2284.8,1275.5,1.3,20.03
THEMATIC_INDICES,NIFTY500_SHARIAH,NATIONALUM,207.0,213.0,205.2,206.67,212.43,,5.76,2.79,9198908.0,192.52,262.99,137.75,12.46,20.34
THEMATIC_INDICES,NIFTY500_SHARIAH,MSUMI,44.43,45.48,43.86,44.15,45.31,,1.16,2.63,19433639.0,87.51,48.71,30.72,16.63,-35.44
THEMATIC_INDICES,NIFTY500_SHARIAH,ASTRAL,1432.0,1458.2,1415.1,1421.3,1457.7,,36.4,2.56,989366.0,142.96,2037.95,1232.3,2.58,-24.74
THEMATIC_INDICES,NIFTY500_SHARIAH,CENTURYPLY,788.2,810.15,784.15,788.2,807.7,,19.5,2.47,106088.0,8.49,935.0,631.0,7.29,-1.11
THEMATIC_INDICES,NIFTY500_SHARIAH,HYUNDAI,2490.0,2549.6,2462.1,2479.3,2539.0,,59.7,2.41,560115.0,141.22,2624.5,1541.7,17.27,
THEMATIC_INDICES,NIFTY500_SHARIAH,VOLTAS,1409.9,1437.4,1405.2,1402.6,1431.4,,28.8,2.05,1254002.0,179.07,1944.9,1135.0,9.02,-19.65
THEMATIC_INDICES,NIFTY500_SHARIAH,CAMPUS,266.75,274.5,262.6,266.7,272.0,,5.3,1.99,617323.0,16.57,371.9,210.0,2.64,-4.74
THEMATIC_INDICES,NIFTY500_SHARIAH,EXIDEIND,406.5,414.8,406.5,405.65,413.4,,7.75,1.91,1899722.0,78.25,534.4,328.0,8.18,-16.73
THEMATIC_INDICES,NIFTY500_SHARIAH,NSLNISP,41.77,43.14,41.32,41.77,42.55,,0.78,1.87,7924058.0,33.42,55.5,32.13,17.36,-22.45
THEMATIC_INDICES,NIFTY500_SHARIAH,ARE&M,1009.8,1032.8,1001.1,1001.6,1020.0,,18.4,1.84,439313.0,44.73,1518.85,832.3,9.45,-29.65
THEMATIC_INDICES,NIFTY500_SHARIAH,TBOTEK,1515.0,1572.4,1515.0,1524.6,1548.0,,23.4,1.53,280318.0,43.44,2001.0,996.0,12.37,-17.51
THEMATIC_INDICES,NIFTY500_SHARIAH,VGUARD,365.6,371.4,362.8,365.5,371.0,,5.5,1.5,149814.0,5.53,477.0,300.0,1.31,-20.43
THEMATIC_INDICES,NIFTY500_SHARIAH,JSL,748.95,765.0,739.9,746.9,758.0,,11.1,1.49,462538.0,34.71,818.95,496.6,2.96,5.01
THEMATIC_INDICES,NIFTY500_SHARIAH,JYOTICNC,888.45,899.0,881.15,884.05,897.0,,12.95,1.46,93695.0,8.36,1504.3,750.1,-8.72,-22.89
THEMATIC_INDICES,NIFTY500_SHARIAH,NYKAA,240.5,245.68,240.49,239.53,243.0,,3.47,1.45,5599787.0,136.04,245.68,154.9,16.31,12.65
THEMATIC_INDICES,NIFTY500_SHARIAH,GVT&D,2724.1,2789.7,2705.2,2712.2,2749.8,,37.6,1.39,279296.0,77.02,2959.0,1254.0,-1.81,
THEMATIC_INDICES,NIFTY500_SHARIAH,RHIM,472.2,478.45,468.4,471.55,478.0,,6.45,1.37,99657.0,4.71,640.0,376.45,-5.61,-21.13
THEMATIC_INDICES,NIFTY500_SHARIAH,SAIL,127.8,129.6,126.71,127.57,129.3,,1.73,1.36,5711851.0,73.29,144.2,99.15,4.71,-1.49
THEMATIC_INDICES,NIFTY500_SHARIAH,DRREDDY,1254.3,1271.7,1253.6,1253.0,1269.7,,16.7,1.33,769861.0,97.38,1405.9,1020.0,5.97,-81.06
THEMATIC_INDICES,NIFTY500_SHARIAH,UNOMINDA,1280.0,1310.5,1279.8,1278.7,1295.6,,16.9,1.32,615472.0,80.01,1322.9,767.6,19.53,14.63
THEMATIC_INDICES,NIFTY500_SHARIAH,CHENNPETRO,694.0,703.3,685.1,692.85,702.0,,9.15,1.32,469467.0,32.68,999.0,433.1,10.68,-27.9
THEMATIC_INDICES,NIFTY500_SHARIAH,AMBER,7719.0,7890.0,7700.5,7698.0,7798.0,,100.0,1.3,270085.0,210.64,8177.0,4266.1,2.17,66.15
THEMATIC_INDICES,NIFTY500_SHARIAH,TANLA,651.0,664.1,648.6,647.95,656.4,,8.45,1.3,646623.0,42.51,955.0,409.35,1.11,-29.59
THEMATIC_INDICES,NIFTY500_SHARIAH,AUROPHARMA,1038.3,1054.8,1033.2,1036.0,1048.0,,12.0,1.16,738814.0,77.16,1592.0,1010.0,-2.63,-31.92
THEMATIC_INDICES,NIFTY500_SHARIAH,ROUTE,860.0,869.9,852.25,855.8,865.0,,9.2,1.08,89311.0,7.68,1707.0,841.25,-1.96,-46.56
THEMATIC_INDICES,NIFTY500_SHARIAH,KPITTECH,1229.9,1249.4,1220.0,1224.9,1236.0,,11.1,0.91,1009918.0,124.29,1859.95,1020.6,1.99,-28.43
THEMATIC_INDICES,NIFTY500_SHARIAH,RVNL,326.7,331.05,325.05,326.95,329.9,,2.95,0.9,4541584.0,149.02,600.7,301.6,-4.8,-43.39
THEMATIC_INDICES,NIFTY500_SHARIAH,LTFOODS,440.5,444.8,438.0,440.75,444.7,,3.95,0.9,399504.0,17.63,518.55,288.25,-5.35,6.41
THEMATIC_INDICES,NIFTY500_SHARIAH,SUZLON,57.64,58.15,57.3,57.42,57.93,,0.51,0.89,36924536.0,212.94,86.04,46.15,-11.32,-23.86
THEMATIC_INDICES,NIFTY500_SHARIAH,TATAMOTORS,690.9,697.35,683.1,687.5,693.5,,6.0,0.87,6692975.0,462.33,1085.85,535.75,5.95,-35.3
THEMATIC_INDICES,NIFTY500_SHARIAH,BHEL,211.49,213.13,209.6,211.09,212.9,,1.81,0.86,3958541.0,83.76,291.1,176.0,-11.45,-22.37
THEMATIC_INDICES,NIFTY500_SHARIAH,HINDCOPPER,243.0,245.7,240.3,243.04,245.0,,1.96,0.81,1388790.0,33.77,353.0,183.82,-0.25,-22.59
THEMATIC_INDICES,NIFTY500_SHARIAH,AJANTPHARM,2575.2,2627.5,2566.2,2600.7,2621.0,,20.3,0.78,102989.0,26.88,3485.0,2327.3,2.86,-21.5
THEMATIC_INDICES,NIFTY500_SHARIAH,OIL,393.6,397.4,391.15,393.6,396.5,,2.9,0.74,1501955.0,59.36,727.3,325.0,-8.24,-39.47
THEMATIC_INDICES,NIFTY500_SHARIAH,ANANTRAJ,533.5,542.6,526.15,533.85,537.8,,3.95,0.74,657580.0,35.14,947.9,376.15,-1.46,-14.29
THEMATIC_INDICES,NIFTY500_SHARIAH,ALKEM,5323.5,5369.0,5277.0,5301.5,5339.0,,37.5,0.71,237701.0,126.61,6439.9,4491.65,9.49,-15.02
THEMATIC_INDICES,NIFTY500_SHARIAH,KPIL,1263.4,1284.9,1256.0,1261.4,1270.0,,8.6,0.68,144276.0,18.31,1449.0,786.3,13.31,-9.61
THEMATIC_INDICES,NIFTY500_SHARIAH,SUNPHARMA,1582.4,1599.3,1575.5,1582.3,1592.9,,10.6,0.67,1814479.0,288.18,1960.35,1553.05,-0.1,-12.75
THEMATIC_INDICES,NIFTY500_SHARIAH,SHYAMMETL,922.0,936.0,916.5,922.65,928.25,,5.6,0.61,70116.0,6.49,1001.0,628.25,-2.29,11.88
THEMATIC_INDICES,NIFTY500_SHARIAH,WAAREEENER,3205.0,3239.0,3178.0,3201.1,3219.9,,18.8,0.59,665686.0,213.83,3743.0,1863.0,0.03,
THEMATIC_INDICES,NIFTY500_SHARIAH,TITAGARH,837.25,848.6,835.2,837.25,842.0,,4.75,0.57,552634.0,46.47,1468.5,654.55,-0.28,-40.55
THEMATIC_INDICES,NIFTY500_SHARIAH,RAYMOND,615.7,618.9,607.25,610.7,614.0,,3.3,0.54,159538.0,9.77,2180.0,523.1,-4.9,-69.76
THEMATIC_INDICES,NIFTY500_SHARIAH,BERGEPAINT,540.0,545.6,532.0,541.1,543.95,,2.85,0.53,411344.0,22.16,629.5,437.75,-4.71,-9.54
THEMATIC_INDICES,NIFTY500_SHARIAH,ASIANPAINT,2565.0,2602.0,2565.0,2568.6,2581.9,,13.3,0.52,1153436.0,297.73,3394.9,2124.75,3.56,-20.33
THEMATIC_INDICES,NIFTY500_SHARIAH,BSOFT,373.8,381.0,373.15,373.8,375.75,,1.95,0.52,507470.0,19.14,676.2,331.0,-2.69,-43.06
THEMATIC_INDICES,NIFTY500_SHARIAH,MAXHEALTH,1169.9,1171.6,1159.0,1160.2,1166.0,,5.8,0.5,1271671.0,148.36,1314.3,860.25,-7.95,32.13
THEMATIC_INDICES,NIFTY500_SHARIAH,FINCABLES,843.0,856.5,838.55,843.2,847.3,,4.1,0.49,116666.0,9.87,1559.0,780.0,-1.83,-40.57
THEMATIC_INDICES,NIFTY500_SHARIAH,USHAMART,382.0,387.6,378.0,381.25,383.05,,1.8,0.47,256456.0,9.83,451.0,278.55,6.79,12.32
THEMATIC_INDICES,NIFTY500_SHARIAH,MINDACORP,505.4,507.9,501.7,502.5,504.8,,2.3,0.46,57672.0,2.91,623.8,445.05,6.13,-13.93
THEMATIC_INDICES,NIFTY500_SHARIAH,COALINDIA,392.4,393.25,389.0,391.45,393.1,,1.65,0.42,4535470.0,177.43,517.85,349.25,4.19,-21.0
THEMATIC_INDICES,NIFTY500_SHARIAH,VMM,152.06,155.32,151.56,151.38,152.0,,0.62,0.41,19696403.0,302.52,157.6,95.99,4.17,
THEMATIC_INDICES,NIFTY500_SHARIAH,ENDURANCE,2932.9,3025.0,2915.5,2933.2,2945.2,,12.0,0.41,285621.0,85.45,3030.0,1675.0,16.76,18.32
THEMATIC_INDICES,NIFTY500_SHARIAH,WOCKPHARMA,1477.6,1490.0,1456.9,1475.9,1482.0,,6.1,0.41,199686.0,29.44,1868.8,915.0,0.11,
THEMATIC_INDICES,NIFTY500_SHARIAH,RAILTEL,343.8,348.45,341.1,343.7,345.05,,1.35,0.39,600663.0,20.7,502.2,265.5,-4.81,-30.06
THEMATIC_INDICES,NIFTY500_SHARIAH,TARIL,500.7,504.35,495.0,500.75,502.6,,1.85,0.37,358535.0,17.9,648.9,300.75,-0.82,
THEMATIC_INDICES,NIFTY500_SHARIAH,BLUEDART,5708.0,5737.0,5650.0,5685.5,5706.5,,21.0,0.37,5934.0,3.38,9488.7,5365.0,-1.43,-29.42
THEMATIC_INDICES,NIFTY500_SHARIAH,HEROMOTOCO,5360.0,5419.5,5348.5,5351.0,5370.0,,19.0,0.36,517415.0,277.86,6246.25,3344.0,19.85,-6.47
THEMATIC_INDICES,NIFTY500_SHARIAH,TATACONSUM,1074.0,1077.5,1061.2,1071.1,1075.0,,3.9,0.36,1130356.0,121.08,1234.3,882.9,1.86,-9.78
THEMATIC_INDICES,NIFTY500_SHARIAH,POLYMED,2044.0,2075.0,2027.0,2033.1,2040.3,,7.2,0.35,73608.0,15.07,3357.8,1821.2,4.31,-20.57
THEMATIC_INDICES,NIFTY500_SHARIAH,ZYDUSLIFE,1022.0,1039.05,1005.0,1011.95,1015.0,,3.05,0.3,1860389.0,190.12,1135.1,795.0,8.7,-9.08
THEMATIC_INDICES,NIFTY500_SHARIAH,IOC,139.45,140.7,138.47,139.68,140.09,,0.41,0.29,4533550.0,63.22,184.0,110.72,-1.84,-22.99
THEMATIC_INDICES,NIFTY500_SHARIAH,CEATLTD,3368.6,3368.6,3303.2,3344.3,3353.5,,9.2,0.28,54783.0,18.29,4044.0,2343.05,3.93,15.89
THEMATIC_INDICES,NIFTY500_SHARIAH,KANSAINER,243.6,245.35,240.92,243.24,243.9,,0.66,0.27,176572.0,4.29,320.5,218.2,3.4,-21.71
THEMATIC_INDICES,NIFTY500_SHARIAH,LUPIN,1941.9,1970.0,1932.0,1939.2,1943.9,,4.7,0.24,319959.0,62.34,2402.9,1795.2,4.97,-15.12
THEMATIC_INDICES,NIFTY500_SHARIAH,ASTERDM,637.95,652.0,628.55,635.5,636.95,,1.45,0.23,1590813.0,102.19,675.0,387.1,7.22,57.7
THEMATIC_INDICES,NIFTY500_SHARIAH,WELCORP,842.1,851.2,832.0,847.0,848.75,,1.75,0.21,229917.0,19.38,994.0,650.15,-2.72,21.59
THEMATIC_INDICES,NIFTY500_SHARIAH,BPCL,313.0,316.45,311.5,312.9,313.2,,0.3,0.1,6159420.0,192.78,376.0,234.01,-1.03,-13.36
THEMATIC_INDICES,NIFTY500_SHARIAH,LTIM,5197.5,5265.0,5069.0,5210.0,5215.0,,5.0,0.1,245302.0,127.12,6767.95,3802.0,3.18,-15.51
THEMATIC_INDICES,NIFTY500_SHARIAH,ASTRAZEN,9075.0,9242.0,8994.0,9113.0,9120.0,,7.0,0.08,11616.0,10.61,10691.0,6220.0,2.89,31.94
THEMATIC_INDICES,NIFTY500_SHARIAH,MOTHERSON,94.8,96.1,93.49,94.32,94.39,,0.07,0.07,19637004.0,185.92,144.66,71.5,-0.79,-51.03
THEMATIC_INDICES,NIFTY500_SHARIAH,PGEL,557.7,567.4,547.2,555.0,555.4,,0.4,0.07,3112789.0,173.11,1054.2,465.0,-26.3,-6.25
THEMATIC_INDICES,NIFTY500_SHARIAH,DALBHARAT,2400.1,2424.0,2391.0,2408.6,2410.0,,1.4,0.06,879898.0,212.18,2430.0,1601.0,7.09,25.95
THEMATIC_INDICES,NIFTY500_SHARIAH,JINDALSTEL,1031.85,1039.0,1027.2,1031.85,1032.5,,0.65,0.06,793972.0,82.03,1073.7,723.35,4.97,8.87
THEMATIC_INDICES,NIFTY500_SHARIAH,WHIRLPOOL,1351.9,1380.0,1336.2,1349.4,1350.0,,0.6,0.04,102297.0,13.91,2449.7,899.0,2.28,-39.32
THEMATIC_INDICES,NIFTY500_SHARIAH,DEEPAKNTR,1763.5,1770.0,1748.0,1749.4,1750.0,,0.6,0.03,115300.0,20.25,3023.8,1745.7,-3.48,-41.66
THEMATIC_INDICES,NIFTY500_SHARIAH,SUNDRMFAST,1016.7,1028.4,1008.3,1016.7,1017.0,,0.3,0.03,46452.0,4.72,1497.55,831.15,5.21,-26.37
THEMATIC_INDICES,NIFTY500_SHARIAH,CONCORDBIO,1662.3,1692.9,1650.3,1668.7,1669.0,,0.3,0.02,107671.0,17.94,2664.0,1345.0,0.27,-10.57
THEMATIC_INDICES,NIFTY500_SHARIAH,HFCL,70.24,70.71,69.05,69.99,70.0,,0.01,0.01,9246925.0,64.62,171.0,68.56,-4.14,-55.68
THEMATIC_INDICES,NIFTY500_SHARIAH,RKFORGE,572.5,583.4,569.05,571.0,571.0,,,,437600.0,25.08,1064.05,551.75,1.77,-42.37
THEMATIC_INDICES,NIFTY500_SHARIAH,JWL,326.3,327.9,321.2,325.0,325.0,,,,549379.0,17.81,588.0,270.05,-4.19,-41.31
THEMATIC_INDICES,NIFTY500_SHARIAH,CRISIL,5040.0,5073.4,4995.4,5007.5,5006.9,,-0.6,-0.01,69839.0,35.07,6950.0,3973.6,-3.9,9.12
THEMATIC_INDICES,NIFTY500_SHARIAH,SWSOLAR,265.05,268.5,259.65,264.05,264.0,,-0.05,-0.02,1403312.0,36.98,758.45,218.45,-0.92,-63.67
THEMATIC_INDICES,NIFTY500_SHARIAH,NCC,207.0,208.88,205.0,207.3,207.25,,-0.05,-0.02,1619758.0,33.49,330.8,170.05,-3.9,-36.63
THEMATIC_INDICES,NIFTY500_SHARIAH,BRITANNIA,6066.0,6104.5,5998.5,6083.0,6081.0,,-2.0,-0.03,352302.0,213.16,6469.9,4506.0,12.47,3.86
THEMATIC_INDICES,NIFTY500_SHARIAH,AFCONS,438.05,443.2,435.4,439.15,439.0,,-0.15,-0.03,835299.0,36.75,570.0,390.0,8.81,
THEMATIC_INDICES,NIFTY500_SHARIAH,INOXINDIA,1161.0,1171.2,1159.3,1160.3,1160.0,,-0.3,-0.03,30056.0,3.49,1288.0,884.2,1.56,-1.36
THEMATIC_INDICES,NIFTY500_SHARIAH,HSCL,457.3,461.95,451.1,457.2,457.0,,-0.2,-0.04,511841.0,23.36,688.7,365.35,-0.45,-15.45
THEMATIC_INDICES,NIFTY500_SHARIAH,DIXON,17852.0,17960.0,17814.0,17852.0,17841.0,,-11.0,-0.06,123212.0,220.36,19148.9,12022.0,8.13,43.85
